GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021700001,1610612739,CLE,Cleveland,2548,Dwyane Wade,Dwyane,G,,28.000000:30,3.0,10.0,0.3,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,0.0,2.0,4.0,1.0,8.0,-1.0
0021700001,1610612739,CLE,Cleveland,201565,Derrick Rose,Derrick,G,,31.000000:15,5.0,14.0,0.357,1.0,3.0,0.333,3.0,4.0,0.75,1.0,3.0,4.0,2.0,0.0,0.0,2.0,2.0,14.0,-7.0
0021700001,1610612739,CLE,Cleveland,202684,Tristan Thompson,Tristan,,,19.000000:36,2.0,3.0,0.667,0.0,0.0,0.0,1.0,3.0,0.333,1.0,5.0,6.0,2.0,0.0,0.0,2.0,3.0,5.0,2.0
0021700001,1610612739,CLE,Cleveland,2747,JR Smith,JR,,,21.000000:55,4.0,7.0,0.571,1.0,3.0,0.333,1.0,1.0,1.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,4.0,10.0,7.0
0021700001,1610612739,CLE,Cleveland,202697,Iman Shumpert,Iman,,,12.000000:51,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,4.0,6.0
0021700001,1610612739,CLE,Cleveland,201145,Jeff Green,Jeff,,,14.000000:14,3.0,8.0,0.375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,-3.0
0021700001,1610612739,CLE,Cleveland,2594,Kyle Korver,Kyle,,,7.000000:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-1.0
0021700001,1610612739,CLE,Cleveland,101181,Jose Calderon,Jose,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0021700001,1610612739,CLE,Cleveland,101112,Channing Frye,Channing,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0021700001,1610612739,CLE,Cleveland,1626224,Cedi Osman,Cedi,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0021700002,1610612744,GSW,Golden State,201142,Kevin Durant,Kevin,F,,37.000000:38,7.0,15.0,0.467,2.0,5.0,0.4,4.0,5.0,0.8,1.0,4.0,5.0,7.0,0.0,4.0,8.0,4.0,20.0,11.0
0021700002,1610612744,GSW,Golden State,203110,Draymond Green,Draymond,F,,27.000000:39,2.0,6.0,0.333,1.0,2.0,0.5,4.0,4.0,1.0,1.0,10.0,11.0,13.0,0.0,0.0,2.0,3.0,9.0,7.0
0021700002,1610612744,GSW,Golden State,2585,Zaza Pachulia,Zaza,C,,10.000000:14,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,6.0,8.0
0021700002,1610612744,GSW,Golden State,202691,Klay Thompson,Klay,G,,38.000000:09,6.0,14.0,0.429,4.0,7.0,0.571,0.0,0.0,0.0,0.0,6.0,6.0,3.0,2.0,2.0,1.0,0.0,16.0,0.0
0021700002,1610612744,GSW,Golden State,201939,Stephen Curry,Stephen,G,,29.000000:33,8.0,18.0,0.444,3.0,9.0,0.333,3.0,3.0,1.0,0.0,5.0,5.0,4.0,1.0,0.0,2.0,4.0,22.0,9.0
0021700002,1610612744,GSW,Golden State,1627775,Patrick McCaw,Patrick,,,18.000000:39,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,4.0,-9.0
0021700002,1610612744,GSW,Golden State,1628395,Jordan Bell,Jordan,,,11.000000:46,4.0,5.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,8.0,-2.0
0021700002,1610612744,GSW,Golden State,201156,Nick Young,Nick,,,26.000000:10,8.0,9.0,0.889,6.0,7.0,0.857,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,23.0,-10.0
0021700002,1610612744,GSW,Golden State,2733,Shaun Livingston,Shaun,,,18.000000:33,2.0,5.0,0.4,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,2.0,6.0,-8.0
0021700002,1610612744,GSW,Golden State,201956,Omri Casspi,Omri,,,4.000000:28,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-4.0
0021700002,1610612744,GSW,Golden State,1626172,Kevon Looney,Kevon,,,7.000000:46,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,-7.0
0021700002,1610612744,GSW,Golden State,2561,David West,David,,,9.000000:25,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0
0021700002,1610612744,GSW,Golden State,201580,JaVale McGee,JaVale,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0021700002,1610612745,HOU,Houston,2772,Trevor Ariza,Trevor,F,,37.000000:39,3.0,9.0,0.333,2.0,5.0,0.4,0.0,0.0,0.0,1.0,5.0,6.0,5.0,2.0,0.0,1.0,2.0,8.0,-8.0
0021700002,1610612745,HOU,Houston,201583,Ryan Anderson,Ryan,F,,33.000000:17,5.0,12.0,0.417,3.0,8.0,0.375,0.0,0.0,0.0,3.0,5.0,8.0,1.0,1.0,1.0,0.0,3.0,13.0,8.0
0021700002,1610612745,HOU,Houston,203991,Clint Capela,Clint,C,,18.000000:10,6.0,10.0,0.6,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,4.0,0.0,1.0,1.0,2.0,0.0,12.0,-23.0
0021700002,1610612745,HOU,Houston,201935,James Harden,James,G,,36.000000:24,10.0,23.0,0.435,4.0,9.0,0.444,3.0,4.0,0.75,1.0,5.0,6.0,11.0,1.0,0.0,3.0,2.0,27.0,1.0
0021700002,1610612745,HOU,Houston,101108,Chris Paul,Chris,G,,33.000000:04,2.0,9.0,0.222,0.0,4.0,0.0,0.0,0.0,0.0,1.0,7.0,8.0,10.0,2.0,1.0,1.0,4.0,4.0,-13.0
0021700002,1610612745,HOU,Houston,200782,P.J. Tucker,P.J.,,,28.000000:40,6.0,9.0,0.667,4.0,6.0,0.667,4.0,6.0,0.667,1.0,5.0,6.0,0.0,1.0,0.0,1.0,3.0,20.0,20.0
0021700002,1610612745,HOU,Houston,201569,Eric Gordon,Eric,,,29.000000:23,9.0,16.0,0.563,0.0,6.0,0.0,6.0,8.0,0.75,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,24.0,16.0
0021700002,1610612745,HOU,Houston,201601,Luc Mbah a Moute,Luc,,,23.000000:23,6.0,9.0,0.667,2.0,3.0,0.667,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,1.0,14.0,4.0
0021700002,1610612745,HOU,Houston,204028,Tarik Black,Tarik,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0021700002,1610612745,HOU,Houston,201628,Bobby Brown,Bobby,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0021700002,1610612745,HOU,Houston,1627743,Demetrius Jackson,Demetrius,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0021700002,1610612745,HOU,Houston,2403,Nene,ene,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0021700002,1610612745,HOU,Houston,1627753,Zhou Qi,hou Qi,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0021700003,1610612765,DET,Detroit,1626169,Stanley Johnson,Stanley,F,,40.000000:20,0.0,13.0,0.0,0.0,6.0,0.0,2.0,2.0,1.0,1.0,3.0,4.0,1.0,4.0,0.0,0.0,1.0,2.0,6.0
0021700003,1610612765,DET,Detroit,202699,Tobias Harris,Tobias,F,,34.000000:03,11.0,18.0,0.611,4.0,7.0,0.571,1.0,1.0,1.0,2.0,8.0,10.0,3.0,0.0,0.0,1.0,3.0,27.0,10.0
0021700003,1610612765,DET,Detroit,203083,Andre Drummond,Andre,C,,22.000000:21,3.0,9.0,0.333,0.0,0.0,0.0,2.0,2.0,1.0,5.0,8.0,13.0,4.0,1.0,2.0,0.0,3.0,8.0,8.0
0021700003,1610612765,DET,Detroit,202340,Avery Bradley,Avery,G,,23.000000:19,7.0,10.0,0.7,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,4.0,15.0,10.0
0021700003,1610612765,DET,Detroit,202704,Reggie Jackson,Reggie,G,,27.000000:10,5.0,10.0,0.5,0.0,1.0,0.0,3.0,3.0,1.0,1.0,4.0,5.0,8.0,1.0,0.0,0.0,2.0,13.0,10.0
0021700003,1610612765,DET,Detroit,203961,Eric Moreland,Eric,,,11.000000:42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0
0021700003,1610612765,DET,Detroit,202720,Jon Leuer,Jon,,,19.000000:21,2.0,6.0,0.333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,4.0,6.0
0021700003,1610612765,DET,Detroit,202397,Ish Smith,Ish,,,20.000000:50,2.0,9.0,0.222,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,1.0,0.0,3.0,4.0,4.0,2.0
0021700003,1610612765,DET,Detroit,204038,Langston Galloway,Langston,,,24.000000:41,6.0,11.0,0.545,3.0,6.0,0.5,1.0,1.0,1.0,0.0,4.0,4.0,0.0,3.0,0.0,1.0,0.0,16.0,2.0
0021700003,1610612765,DET,Detroit,1627740,Henry Ellenson,Henry,,,16.000000:13,5.0,10.0,0.5,2.0,4.0,0.5,1.0,1.0,1.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,2.0,13.0,4.0
0021700003,1610612765,DET,Detroit,203493,Reggie Bullock Jr.,Reggie,,NWT - Suspended,,,,,,,,,,,,,,,,,,,,
0021700003,1610612765,DET,Detroit,1628379,Luke Kennard,Luke,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0021700003,1610612765,DET,Detroit,1626246,Boban Marjanović,Boban,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0021700003,1610612766,CHA,Charlotte,101107,Marvin Williams,Marvin,F,,26.000000:39,2.0,5.0,0.4,2.0,4.0,0.5,1.0,2.0,0.5,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,7.0,-10.0
0021700003,1610612766,CHA,Charlotte,1628407,Dwayne Bacon,Dwayne,F,,20.000000:27,3.0,6.0,0.5,2.0,4.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,8.0,-15.0
0021700003,1610612766,CHA,Charlotte,2730,Dwight Howard,Dwight,C,,31.000000:27,5.0,9.0,0.556,0.0,0.0,0.0,0.0,2.0,0.0,1.0,14.0,15.0,1.0,1.0,2.0,3.0,2.0,10.0,-3.0
0021700003,1610612766,CHA,Charlotte,203087,Jeremy Lamb,Jeremy,G,,28.000000:21,4.0,10.0,0.4,0.0,3.0,0.0,7.0,8.0,0.875,0.0,4.0,4.0,2.0,1.0,0.0,2.0,2.0,15.0,-10.0
0021700003,1610612766,CHA,Charlotte,202689,Kemba Walker,Kemba,G,,35.000000:26,6.0,13.0,0.462,1.0,3.0,0.333,11.0,13.0,0.846,1.0,5.0,6.0,4.0,0.0,0.0,4.0,1.0,24.0,-11.0
0021700003,1610612766,CHA,Charlotte,1626163,Frank Kaminsky,Frank,,,23.000000:12,1.0,9.0,0.111,0.0,5.0,0.0,2.0,2.0,1.0,0.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,-6.0
0021700003,1610612766,CHA,Charlotte,1628370,Malik Monk,Malik,,,21.000000:28,1.0,9.0,0.111,1.0,6.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,-8.0
0021700003,1610612766,CHA,Charlotte,203469,Cody Zeller,Cody,,,23.000000:24,3.0,5.0,0.6,0.0,0.0,0.0,2.0,2.0,1.0,1.0,8.0,9.0,0.0,0.0,1.0,2.0,2.0,8.0,-4.0
0021700003,1610612766,CHA,Charlotte,202933,Julyan Stone,Julyan,,,12.000000:34,2.0,3.0,0.667,2.0,3.0,0.667,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,0.0,1.0,3.0,6.0,-1.0
0021700003,1610612766,CHA,Charlotte,1626203,Treveon Graham,Treveon,,,17.000000:02,2.0,4.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,5.0,8.0
0021700003,1610612766,CHA,Charlotte,203487,Michael Carter-Williams,Michael,,DND - Injury/Illness,,,,,,,,,,,,,,,,,,,,
0021700003,1610612766,CHA,Charlotte,203077,Michael Kidd-Gilchrist,Michael,,NWT - Personal,,,,,,,,,,,,,,,,,,,,
0021700003,1610612766,CHA,Charlotte,203948,Johnny O'Bryant III,Johnny,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0021700005,1610612748,MIA,Miami,1626196,Josh Richardson,Josh,F,,34.000000:56,4.0,9.0,0.444,2.0,7.0,0.286,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,3.0,10.0,3.0
0021700005,1610612748,MIA,Miami,203482,Kelly Olynyk,Kelly,F,,21.000000:00,3.0,7.0,0.429,1.0,2.0,0.5,3.0,3.0,1.0,0.0,5.0,5.0,3.0,0.0,0.0,0.0,4.0,10.0,-10.0
0021700005,1610612748,MIA,Miami,202355,Hassan Whiteside,Hassan,C,,36.000000:14,11.0,17.0,0.647,1.0,1.0,1.0,3.0,3.0,1.0,5.0,17.0,22.0,1.0,0.0,1.0,1.0,1.0,26.0,-5.0
0021700005,1610612748,MIA,Miami,203079,Dion Waiters,Dion,G,,38.000000:18,7.0,17.0,0.412,1.0,6.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,3.0,1.0,15.0,-6.0
0021700005,1610612748,MIA,Miami,201609,Goran Dragic,Goran,G,,30.000000:37,6.0,19.0,0.316,1.0,4.0,0.25,4.0,4.0,1.0,3.0,2.0,5.0,6.0,1.0,0.0,0.0,0.0,17.0,-9.0
0021700005,1610612748,MIA,Miami,204020,Tyler Johnson,Tyler,,,21.000000:18,3.0,9.0,0.333,1.0,3.0,0.333,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,7.0,1.0
0021700005,1610612748,MIA,Miami,201949,James Johnson,James,,,18.000000:42,5.0,9.0,0.556,0.0,2.0,0.0,1.0,4.0,0.25,2.0,2.0,4.0,8.0,1.0,1.0,4.0,5.0,11.0,6.0
0021700005,1610612748,MIA,Miami,1626159,Justise Winslow,Justise,,,23.000000:16,4.0,8.0,0.5,1.0,1.0,1.0,1.0,2.0,0.5,1.0,3.0,4.0,2.0,1.0,0.0,1.0,2.0,10.0,-13.0
0021700005,1610612748,MIA,Miami,1628389,Bam Adebayo,Bam,,,5.000000:42,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0
0021700005,1610612748,MIA,Miami,201961,Wayne Ellington,Wayne,,,9.000000:57,1.0,5.0,0.2,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,-5.0
0021700005,1610612748,MIA,Miami,2617,Udonis Haslem,Udonis,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0021700005,1610612748,MIA,Miami,1626175,Jordan Mickey,Jordan,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0021700005,1610612748,MIA,Miami,1628475,Matt Williams Jr.,Matt,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0021700005,1610612753,ORL,Orlando,203095,Evan Fournier,Evan,F,,34.000000:25,9.0,17.0,0.529,3.0,5.0,0.6,2.0,2.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,23.0,2.0
0021700005,1610612753,ORL,Orlando,203932,Aaron Gordon,Aaron,F,,34.000000:13,4.0,13.0,0.308,1.0,2.0,0.5,5.0,6.0,0.833,2.0,7.0,9.0,3.0,0.0,2.0,1.0,4.0,14.0,10.0
0021700005,1610612753,ORL,Orlando,202696,Nikola Vučević,Nikola,C,,31.000000:37,6.0,12.0,0.5,0.0,3.0,0.0,7.0,8.0,0.875,2.0,10.0,12.0,1.0,2.0,2.0,1.0,1.0,19.0,11.0
0021700005,1610612753,ORL,Orlando,203082,Terrence Ross,Terrence,G,,31.000000:12,5.0,11.0,0.455,3.0,7.0,0.429,2.0,2.0,1.0,0.0,6.0,6.0,4.0,2.0,0.0,1.0,0.0,15.0,18.0
0021700005,1610612753,ORL,Orlando,203901,Elfrid Payton,Elfrid,G,,31.000000:43,6.0,12.0,0.5,1.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,3.0,9.0,3.0,1.0,4.0,2.0,13.0,9.0
0021700005,1610612753,ORL,Orlando,203613,Jonathon Simmons,Jonathon,,,27.000000:32,5.0,10.0,0.5,0.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,12.0,-10.0
0021700005,1610612753,ORL,Orlando,202687,Bismack Biyombo,Bismack,,,16.000000:04,4.0,8.0,0.5,0.0,0.0,0.0,1.0,2.0,0.5,2.0,3.0,5.0,0.0,0.0,2.0,3.0,3.0,9.0,-2.0
0021700005,1610612753,ORL,Orlando,1628371,Jonathan Isaac,Jonathan,,,16.000000:57,2.0,3.0,0.667,0.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,8.0,0.0,0.0,2.0,0.0,3.0,4.0,-1.0
0021700005,1610612753,ORL,Orlando,201571,D.J. Augustin,D.J.,,,16.000000:17,2.0,4.0,0.5,0.0,1.0,0.0,3.0,5.0,0.6,1.0,3.0,4.0,2.0,0.0,0.0,2.0,1.0,7.0,-2.0
0021700005,1610612753,ORL,Orlando,201167,Arron Afflalo,Arron,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0021700005,1610612753,ORL,Orlando,1626209,Mario Hezonja,Mario,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0021700005,1610612753,ORL,Orlando,202714,Shelvin Mack,Shelvin,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0021700005,1610612753,ORL,Orlando,201578,Marreese Speights,Marreese,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0021700006,1610612755,PHI,Philadelphia,203496,Robert Covington,Robert,F,,29.000000:08,9.0,15.0,0.6,7.0,11.0,0.636,4.0,4.0,1.0,2.0,5.0,7.0,1.0,1.0,2.0,5.0,4.0,29.0,10.0
0021700006,1610612755,PHI,Philadelphia,1627732,Ben Simmons,Ben,F,,34.000000:40,7.0,14.0,0.5,0.0,0.0,0.0,4.0,6.0,0.667,3.0,7.0,10.0,5.0,2.0,1.0,1.0,3.0,18.0,3.0
0021700006,1610612755,PHI,Philadelphia,203954,Joel Embiid,Joel,C,,26.000000:57,7.0,15.0,0.467,0.0,4.0,0.0,4.0,4.0,1.0,1.0,12.0,13.0,3.0,0.0,1.0,4.0,2.0,18.0,1.0
0021700006,1610612755,PHI,Philadelphia,200755,JJ Redick,JJ,G,,32.000000:23,4.0,10.0,0.4,4.0,8.0,0.5,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,2.0,4.0,12.0,17.0
0021700006,1610612755,PHI,Philadelphia,201573,Jerryd Bayless,Jerryd,G,,27.000000:52,5.0,10.0,0.5,3.0,7.0,0.429,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,0.0,2.0,4.0,13.0,11.0
0021700006,1610612755,PHI,Philadelphia,101161,Amir Johnson,Amir,,,15.000000:08,2.0,7.0,0.286,0.0,0.0,0.0,1.0,2.0,0.5,1.0,4.0,5.0,1.0,0.0,0.0,1.0,6.0,5.0,-7.0
0021700006,1610612755,PHI,Philadelphia,1628365,Markelle Fultz,Markelle,,,17.000000:54,5.0,9.0,0.556,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0,10.0,-18.0
0021700006,1610612755,PHI,Philadelphia,203967,Dario Šarić,Dario,,,22.000000:42,1.0,5.0,0.2,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,3.0,3.0,-9.0
0021700006,1610612755,PHI,Philadelphia,204456,T.J. McConnell,T.J.,,,14.000000:55,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,-14.0
0021700006,1610612755,PHI,Philadelphia,1627789,Timothe Luwawu-Cabarrot,Timothe,,,18.000000:21,2.0,6.0,0.333,1.0,3.0,0.333,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,5.0,-19.0
0021700006,1610612755,PHI,Philadelphia,1626147,Justin Anderson,Justin,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0021700006,1610612755,PHI,Philadelphia,1626143,Jahlil Okafor,Jahlil,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0021700006,1610612755,PHI,Philadelphia,203917,Nik Stauskas,Nik,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0021700006,1610612764,WAS,Washington,203490,Otto Porter Jr.,Otto,F,,33.000000:10,5.0,11.0,0.455,0.0,3.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0,0.0,3.0,1.0,0.0,3.0,10.0,14.0
0021700006,1610612764,WAS,Washington,201160,Jason Smith,Jason,F,,7.000000:04,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
0021700006,1610612764,WAS,Washington,101162,Marcin Gortat,Marcin,C,,34.000000:26,7.0,12.0,0.583,0.0,0.0,0.0,2.0,3.0,0.667,5.0,12.0,17.0,1.0,0.0,3.0,1.0,3.0,16.0,16.0
0021700006,1610612764,WAS,Washington,203078,Bradley Beal,Bradley,G,,35.000000:37,6.0,17.0,0.353,1.0,4.0,0.25,12.0,16.0,0.75,2.0,4.0,6.0,4.0,3.0,1.0,2.0,2.0,25.0,12.0
0021700006,1610612764,WAS,Washington,202322,John Wall,John,G,,37.000000:09,10.0,28.0,0.357,0.0,3.0,0.0,8.0,9.0,0.889,2.0,3.0,5.0,8.0,0.0,2.0,2.0,2.0,28.0,19.0
0021700006,1610612764,WAS,Washington,1626162,Kelly Oubre Jr.,Kelly,,,32.000000:29,5.0,10.0,0.5,3.0,6.0,0.5,1.0,3.0,0.333,2.0,6.0,8.0,2.0,2.0,2.0,0.0,2.0,14.0,-4.0
0021700006,1610612764,WAS,Washington,203118,Mike Scott,Mike,,,14.000000:50,3.0,6.0,0.5,1.0,3.0,0.333,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,7.0,-9.0
0021700006,1610612764,WAS,Washington,201975,Jodie Meeks,Jodie,,,19.000000:03,3.0,8.0,0.375,1.0,2.0,0.5,7.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,-4.0
